Total_salary,Total_hour_salary,y_salary_m,y_salarySec_m,bin_male,age,maxEducLevel,college,oficio,p6210,p6210s1,p6240,relab,formal,ocu,dsi,totalHoursWorked,Log_Total_hour_salary,out_totalHoursWorked,out_Total_salary
2101544.25,10215.83984375,1300000,NA,0,48,7,0,39,6,5,1,1,1,1,0,48,9.231694720587727,0,0
890666.6875,4329.6298828125,824000,NA,0,37,7,0,39,6,5,1,1,1,1,0,48,8.373237339932626,0,0
2852544.5,22186.45703125,1600000,1000000,1,38,7,0,11,6,5,1,1,1,1,0,30,10.007237338070652,0,0
3250000,15798.611328125,3000000,NA,1,33,7,0,30,6,4,1,1,1,1,0,48,9.667677324527451,0,0
1220000,4744.4443359375,1220000,NA,0,21,6,1,33,5,11,1,1,1,1,0,60,8.46472959901018,0,0
1796544.375,8733.2021484375,1500000,NA,1,35,6,1,39,5,11,1,1,1,1,0,48,9.074887379796982,0,0
2700000,13125,2500000,NA,1,38,7,0,3,6,3,1,1,1,1,0,48,9.482274087459825,0,0
2750000,10185.185546875,2500000,250000,0,41,7,0,16,6,5,1,1,1,1,0,63,9.228689546155742,0,0
926666.6875,4504.6298828125,800000,NA,0,31,7,0,59,6,2,1,1,1,1,0,48,8.412861009689012,0,0
1000000,4861.111328125,1000000,NA,1,29,7,0,59,6,2,1,1,1,1,0,48,8.489022359092397,0,0
1733333.375,8425.92578125,1600000,NA,0,38,7,0,13,6,5,1,2,1,1,0,48,9.0390686341984825,0,0
2276544.25,11066.5341796875,2000000,NA,0,30,7,0,21,6,3,1,1,1,1,0,48,9.311680894449823,0,0
1929877.625,11257.619140625,1700000,NA,0,25,7,0,45,6,3,1,1,1,1,0,40,9.328800435342021,0,0
1609877.625,7825.7939453125,1200000,NA,0,28,7,0,3,6,2,1,1,1,1,0,48,8.96518047292111,0,0
3310000,15446.6669921875,3000000,NA,1,35,7,0,21,6,7,1,1,1,1,0,50,9.645148530392113,0,0
2500000,12152.77734375,2500000,NA,1,49,7,0,98,6,3,1,1,1,1,0,48,9.40531301060941,0,0
6283333.5,32580.248046875,5800000,NA,0,40,7,0,6,6,7,1,1,1,1,0,45,10.391461495597742,0,0
2925000,17062.5,2700000,NA,1,34,7,0,19,6,7,1,1,1,1,0,40,9.744638351927316,0,0
781242,3797.7041015625,781242,NA,0,33,6,1,45,5,11,1,1,0,1,0,48,8.2421519793225535,0,0
995244.6875,4837.9951171875,781242,NA,1,33,4,0,45,3,5,1,1,1,1,0,48,8.484255681906856,0,0
1000000,4861.111328125,1000000,NA,0,25,7,0,33,6,1,1,1,1,1,0,48,8.489022359092397,0,0
4633333,38611.109375,2800000,1600000,1,37,7,0,13,6,7,1,1,1,1,0,28,10.561295321686735,0,0
1950000,9479.1669921875,1800000,NA,0,50,7,0,45,6,3,1,1,1,1,0,48,9.156851721365856,0,0
932743,4534.16748046875,781242,NA,1,47,5,0,95,4,6,1,1,1,1,0,48,8.419396769174128,0,0
869453,4226.5078125,781242,NA,1,20,3,0,89,3,4,1,1,1,1,0,48,8.349131354823443,0,0
600000,2000,600000,NA,1,37,5,0,99,4,7,1,1,0,1,0,70,7.600902459542082,0,0
672000,2903.70361328125,600000,NA,0,47,4,0,54,3,5,1,3,0,1,0,54,7.973742309193784,0,0
900000,4666.66650390625,900000,NA,0,58,5,0,53,4,8,1,1,0,1,0,45,8.448200285052053,0,0
400000,2333.33325195312,400000,NA,0,21,6,1,80,5,11,1,1,0,1,0,40,7.755053104492106,0,0
1400000,5185.18505859375,1400000,NA,1,31,6,1,98,5,11,1,1,1,1,0,63,8.55356081117305,0,0
800000,2592.59252929688,800000,NA,1,30,6,1,93,5,11,1,1,0,1,0,72,7.860413630613106,0,0
2105000,12279.1669921875,2000000,NA,0,31,7,0,30,6,7,1,1,1,1,0,40,9.41565936488785,0,0
2050000,11958.3330078125,1700000,NA,1,28,7,0,13,6,5,1,2,1,1,0,40,9.389183637172557,0,0
934453,5450.97607421875,781242,NA,0,31,7,0,39,6,10,1,1,1,1,0,40,8.603549967808409,0,0
817242,3972.7041015625,781242,NA,0,47,6,1,33,5,11,1,1,1,1,0,48,8.287202275709664,0,0
2000000,10852.712890625,2000000,NA,0,27,6,1,3,5,11,1,1,1,1,0,43,9.292170363717117,0,0
1634877.625,7947.32177734375,1400000,NA,0,32,7,0,11,6,4,1,1,1,1,0,48,8.980590267537446,0,0
1379877.625,5366.19091796875,1100000,NA,1,30,6,1,58,5,11,1,1,1,1,0,60,8.587873609549206,0,0
1488211,8681.23046875,1300000,NA,0,33,7,0,13,6,5,1,1,1,1,0,40,9.068918556680108,0,0
1088211,5289.91455078125,1000000,NA,1,34,6,1,84,5,11,1,1,0,1,0,48,8.573557371750477,0,0
600000,3500,600000,NA,0,31,6,1,54,5,11,1,3,0,1,0,40,8.160518247477505,0,0
1852044.375,6859.423828125,1600000,NA,1,41,7,0,53,6,10,1,1,1,1,0,63,8.833378727123325,0,0
2516666.75,9787.037109375,2300000,NA,0,34,7,0,32,6,3,1,1,1,1,0,60,9.188814045119356,0,0
1400000,6805.5556640625,1200000,NA,0,24,7,0,33,6,5,1,2,1,1,0,48,8.825494567014632,0,0
869453,4508.27490234375,781242,NA,0,26,7,0,34,6,2,1,1,1,1,0,45,8.413669854299458,0,0
600000,3500,600000,NA,1,52,3,0,95,3,3,1,1,0,1,0,40,8.160518247477505,0,0
792377.6875,3851.8359375,650000,NA,0,53,7,0,36,6,1,1,1,1,1,0,48,8.25630518050007,0,0
1172743,5700.833984375,781242,NA,1,55,6,1,58,5,11,1,1,1,1,0,48,8.648367756168177,0,0
2370833.25,11524.8837890625,2050000,NA,1,26,7,0,2,6,5,1,1,1,1,0,48,9.352263784435486,0,0
1031242,6015.578125,781242,NA,1,48,5,0,98,4,8,1,1,1,1,0,40,8.702107737672097,0,0
1496544.375,7759.85986328125,1300000,NA,0,24,7,0,11,6,4,1,1,1,1,0,45,8.956719554158692,0,0
2775000,14715.9091796875,2100000,NA,1,40,7,0,84,6,3,1,1,1,1,0,44,9.596684444670387,0,0
300000,35000,300000,NA,1,21,7,0,13,6,3,3,1,0,1,0,2,10.46310334047155,1,0
1679666.625,8165.0458984375,1500000,NA,1,38,6,1,98,5,11,1,1,1,1,0,48,9.00761762675282,0,0
5633333.5,20538.1953125,4500000,800000,1,59,7,0,11,6,5,1,1,1,1,0,64,9.930041617524104,0,0
1700000,24791.666015625,1300000,400000,0,60,7,0,11,6,5,1,1,1,1,0,16,10.118262827919317,1,0
1541666.625,7494.212890625,1500000,NA,0,22,7,0,15,6,5,1,1,1,1,0,48,8.921886387093311,0,0
2107066.5,9832.9765625,1800000,160000,0,36,7,0,45,6,3,1,1,1,1,0,50,9.193496971221942,0,0
929453,4518.17431640625,781242,NA,0,37,7,0,59,6,0,1,1,1,1,0,48,8.41586327893223,0,0
100000,11666.6669921875,100000,NA,1,64,6,1,37,5,11,2,1,0,1,0,2,9.364491079705227,1,0
1200000,4666.66650390625,1200000,NA,0,26,6,1,45,5,11,1,1,0,1,0,60,8.448200285052053,0,0
1036666.6875,5039.35205078125,970000,NA,0,24,7,0,39,6,2,1,1,1,1,0,48,8.525032791447769,0,0
940274.6875,4570.77978515625,786242,NA,1,25,7,0,53,6,3,1,1,1,1,0,48,8.427439100657601,0,0
1183314.5,5752.22314453125,1000000,NA,0,35,6,1,58,5,11,1,1,1,1,0,48,8.657341692899317,0,0
1097211,5333.66455078125,900000,NA,1,35,6,1,89,5,11,1,1,1,1,0,48,8.581793813896965,0,0
1319211,6412.8310546875,1200000,NA,1,60,5,0,58,4,8,1,1,1,1,0,48,8.766056114608414,0,0
1496544.375,7274.86865234375,1300000,NA,1,23,6,1,50,5,11,1,1,0,1,0,48,8.892181037216053,0,0
992744.6875,4825.84228515625,781242,NA,0,39,6,1,53,5,11,1,1,1,1,0,48,8.481740565409824,0,0
932744.6875,4534.17578125,781242,NA,1,42,5,0,45,4,9,1,1,1,1,0,48,8.41939859989028,0,0
1288333.375,6262.7314453125,1000000,NA,0,52,6,1,90,5,11,1,1,1,1,0,48,8.742371702045544,0,0
846242,4113.67626953125,781242,NA,1,50,6,1,98,5,11,1,1,1,1,0,48,8.322072377163174,0,0
1521544.375,7396.396484375,1000000,NA,1,26,6,1,83,5,11,6,1,1,1,0,48,8.908748199017024,0,0
1566544.375,7615.146484375,1300000,NA,1,36,5,0,92,4,8,1,1,1,1,0,48,8.937894501437746,0,0
934453,4542.47998046875,781242,NA,0,37,6,1,55,5,11,1,1,1,1,0,48,8.421228393099085,0,0
840000,2969.69702148438,840000,NA,1,26,6,1,45,5,11,1,1,0,1,0,66,7.996215213624846,0,0
869453,4226.5078125,781242,NA,0,32,6,1,55,5,11,1,1,1,1,0,48,8.349131354823443,0,0
5400000,21000,5000000,NA,1,49,7,0,70,6,5,1,1,1,1,0,60,9.95227771670556,0,0
1552544.375,7547.0908203125,1100000,NA,0,31,7,0,34,6,3,1,1,1,1,0,48,8.928917446174632,0,0
1088211,4231.931640625,1000000,NA,1,29,7,0,98,6,4,1,1,0,1,0,60,8.350413820436266,0,0
600000,2916.66674804688,600000,NA,0,60,7,0,32,6,3,1,1,1,1,0,48,7.9781967185853375,0,0
996453,4843.86865234375,781242,NA,0,43,6,1,54,5,11,1,3,1,1,0,48,8.485468988769378,0,0
1796544.375,7762.84619140625,1600000,NA,1,42,7,0,53,6,1,1,1,1,1,0,54,8.957104323174008,0,0
1488211,7234.35888671875,1400000,NA,0,42,6,1,53,5,11,1,1,1,1,0,48,8.886597022384404,0,0
653314.5,4355.43017578125,500000,NA,1,20,6,1,45,5,11,1,1,1,1,0,35,8.379178661855333,0,0
781242,3797.7041015625,781242,NA,0,52,6,1,45,5,11,1,1,0,1,0,48,8.2421519793225535,0,0
1153314.5,5606.39013671875,1000000,NA,0,25,6,1,85,5,11,1,1,1,1,0,48,8.631662322010863,0,0
500000,3888.88891601562,500000,NA,1,38,4,0,36,3,5,6,1,0,1,0,30,8.265878770110776,0,0
7072500,41256.25,6390000,NA,0,34,7,0,9,6,9,1,1,1,1,0,40,10.62755789543708,0,1
5416666.5,18055.5546875,5000000,NA,0,37,7,0,12,6,7,1,1,1,1,0,70,9.801208655338785,0,0
3800000,13434.34375,3800000,NA,1,28,7,0,12,6,7,1,1,1,1,0,66,9.505569673559586,0,0
1052877.625,5118.1552734375,860000,NA,1,25,6,1,37,5,11,1,1,1,1,0,48,8.54054935495384,0,0
883333.3125,4293.9814453125,800000,NA,1,28,6,1,87,5,11,1,1,0,1,0,48,8.364969657356381,0,0
3025000,14704.861328125,2800000,NA,0,34,7,0,8,6,5,6,1,1,1,0,48,9.595933420690315,0,0
1516666.625,7372.68505859375,1400000,NA,0,64,7,0,44,6,4,1,1,1,1,0,48,8.90553724157396,0,0
900000,3000,900000,NA,1,45,4,0,95,3,5,1,1,0,1,0,70,8.006367567650246,0,0
869453,4140.25244140625,781242,NA,1,22,7,0,84,6,3,1,1,0,1,0,49,8.328512041145473,0,0
1279877.625,6221.62744140625,1100000,NA,0,44,7,0,55,6,4,1,2,1,1,0,48,8.735786798038077,0,0
1200000,4666.66650390625,1200000,NA,1,42,6,1,87,5,11,1,1,0,1,0,60,8.448200285052053,0,0
930000,5425,930000,NA,1,39,7,0,11,6,3,1,1,0,1,0,40,8.59877317840866,0,0
10000000,48611.109375,10000000,NA,1,57,7,0,21,6,5,1,1,1,1,0,48,10.7916073717293,0,1
1063211,5512.94580078125,900000,NA,0,55,5,0,55,4,8,1,1,1,1,0,45,8.61485438737525,0,0
7000000,25128.205078125,7000000,NA,0,51,7,0,21,6,8,1,1,1,1,0,65,10.131746202524123,0,1
986119.6875,2739.22143554688,781242,NA,0,27,7,0,77,6,8,1,1,1,1,0,84,7.915429011393907,1,0
3025000,17645.833984375,3000000,NA,1,30,7,0,2,6,10,1,1,1,1,0,40,9.778254999621224,0,0
2500000,12152.77734375,2500000,NA,0,27,7,0,19,6,5,1,2,1,1,0,48,9.40531301060941,0,0
869453,5071.80908203125,781242,NA,1,59,4,0,98,3,5,1,1,1,1,0,40,8.531452853853247,0,0
781242,2170.11669921875,781242,NA,0,55,6,1,54,5,11,1,1,0,1,0,84,7.682536223530317,1,0
974556.5,14212.2822265625,781242,NA,0,22,7,0,45,6,2,3,1,1,1,0,16,9.561861815272094,1,0
964453,4688.31298828125,781242,NA,0,38,5,0,94,4,7,1,1,0,1,0,48,8.452828092740122,0,0
899453,5246.80908203125,781242,NA,0,51,6,1,54,5,11,1,3,1,1,0,40,8.565375376905271,0,0
984877.6875,4787.60009765625,830000,NA,0,23,7,0,33,6,2,1,1,1,1,0,48,8.473784541396961,0,0
970833.3125,4719.32861328125,900000,NA,1,25,6,1,45,5,11,1,1,1,1,0,48,8.459421825513227,0,0
1200000,7000,1200000,NA,1,22,7,0,13,6,2,1,1,1,1,0,40,8.85366542803745,0,0
1033333.3125,6027.77783203125,1000000,NA,0,24,7,0,13,6,4,1,1,1,1,0,40,8.704133703067063,0,0
913211,4842.78564453125,800000,NA,0,20,7,0,33,6,2,1,1,1,1,0,44,8.485245380538132,0,0
866666.6875,4212.962890625,800000,NA,0,50,4,0,79,3,5,1,1,1,1,0,48,8.345921453638537,0,0
935244.6875,4546.328125,781242,NA,0,61,4,0,55,3,5,1,1,1,1,0,48,8.42207518064626,0,0
935244.6875,4546.328125,781242,NA,1,23,6,1,89,5,11,1,1,1,1,0,48,8.42207518064626,0,0
2333333.25,11342.591796875,2300000,NA,1,32,6,1,95,5,11,1,1,1,1,0,48,9.336320104683681,0,0
2160000,10500,2000000,NA,1,22,6,1,95,5,11,1,1,1,1,0,48,9.259130536145614,0,0
1336544.375,6497.0908203125,1200000,NA,0,27,7,0,13,6,5,1,1,1,1,0,48,8.779109789590354,0,0
500000,2430.5556640625,500000,NA,0,40,6,1,54,5,11,1,3,0,1,0,48,7.795875178532452,0,0
280000,2722.22216796875,280000,NA,0,28,5,0,97,4,6,4,1,0,1,0,24,7.909203799266752,1,0
4000000,19444.4453125,4000000,NA,1,46,7,0,21,6,7,1,1,1,1,0,48,9.875316720212288,0,0
1188211,3850.68383789062,1100000,NA,1,38,7,0,58,6,6,1,1,1,1,0,72,8.256006031740554,0,0
1250000,5833.33349609375,1000000,NA,0,44,7,0,21,6,8,1,1,1,1,0,50,8.671343899145281,0,0
816666.6875,3175.92602539062,800000,NA,0,40,6,1,58,5,11,1,1,1,1,0,60,8.063354530342187,0,0
935244.6875,4546.328125,781242,NA,1,32,6,1,39,5,11,1,1,1,1,0,48,8.42207518064626,0,0
1625000,7899.3056640625,1500000,NA,1,38,6,1,70,5,11,1,1,1,1,0,48,8.974530143967506,0,0
1625000,7899.3056640625,1500000,NA,0,38,7,0,70,6,3,1,1,1,1,0,48,8.974530143967506,0,0
1588211,7720.47021484375,1500000,NA,1,23,6,1,85,5,11,1,1,1,1,0,48,8.951630549822482,0,0
553333.375,4611.111328125,400000,120000,0,29,5,0,55,4,9,4,1,0,1,0,28,8.436224175945823,0,0
1300000,5055.5556640625,1300000,NA,1,31,4,0,53,3,5,1,1,1,1,0,60,8.528243049065734,0,0
1279877.625,6221.62744140625,1100000,NA,0,34,7,0,58,6,2,1,1,1,1,0,48,8.735786798038077,0,0
1429877.625,6950.7939453125,1250000,NA,1,23,6,1,58,5,11,1,1,1,1,0,48,8.84661116876993,0,0
919453,4469.56298828125,781242,NA,0,27,7,0,58,6,2,1,1,1,1,0,48,8.40504591734308,0,0
700000,1756.2724609375,700000,NA,1,54,3,0,58,3,4,1,1,0,1,0,93,7.470948922146183,1,0
800000,3888.88891601562,800000,NA,0,55,7,0,59,6,3,1,3,0,1,0,48,8.265878770110776,0,0
781242,4557.2451171875,781242,NA,1,24,7,0,3,6,3,1,1,0,1,0,40,8.424473578974089,0,0
1655000,8045.138671875,1500000,NA,0,51,7,0,59,6,3,1,1,1,1,0,48,8.992823296304032,0,0
781242,4557.2451171875,781242,NA,0,43,6,1,53,5,11,1,1,1,1,0,40,8.424473578974089,0,0
840000,4083.33325195312,840000,NA,1,49,7,0,81,6,11,1,1,0,1,0,48,8.314668907374916,0,0
1088211,9068.4248046875,1000000,NA,0,36,7,0,19,6,5,2,1,1,1,0,28,9.112553857099131,0,0
1641666.75,7980.32470703125,1500000,NA,0,57,7,0,32,6,2,1,2,1,1,0,48,8.984734379720202,0,0
1941666.625,9438.6572265625,1800000,NA,0,28,7,0,21,6,5,1,1,1,1,0,48,9.15256900607317,0,0
869453,4226.5078125,781242,NA,1,22,6,1,58,5,11,1,1,1,1,0,48,8.349131354823443,0,0
889453,4323.72998046875,781242,NA,0,36,7,0,54,6,1,1,3,1,1,0,48,8.371873730109119,0,0
2708333.25,13165.5087890625,2500000,NA,0,30,7,0,11,6,5,1,1,1,1,0,48,9.485355718282946,0,0
4105833.25,19958.912109375,3790000,NA,0,28,7,0,33,6,6,1,2,1,1,0,48,9.901431044841756,0,0
1117377.625,5793.81005859375,950000,NA,1,55,7,0,39,6,2,1,1,1,1,0,45,8.664545395360761,0,0
934556.5,4542.98291015625,781242,NA,1,52,4,0,85,3,5,1,1,1,1,0,48,8.421339103955333,0,0
929453,4518.17431640625,781242,NA,0,27,6,1,58,5,11,1,1,1,1,0,48,8.41586327893223,0,0
913619.6875,4441.20703125,781242,NA,1,20,6,1,53,5,11,1,1,1,1,0,48,8.398681472365833,0,0
1271544.375,6181.11865234375,1000000,NA,1,31,6,1,98,5,11,1,1,1,1,0,48,8.729254545777202,0,0
1006119.6875,4890.859375,781242,NA,0,26,6,1,45,5,11,1,1,1,1,0,48,8.495123308337016,0,0
800000,3888.88891601562,800000,NA,0,31,6,1,39,5,11,1,1,0,1,0,48,8.265878770110776,0,0
1200000,5833.33349609375,1200000,NA,1,27,6,1,58,5,11,1,2,1,1,0,48,8.671343899145281,0,0
869463,4226.55615234375,781252,NA,0,23,7,0,45,6,1,1,1,1,1,0,48,8.349142792059444,0,0
995244.6875,4837.9951171875,781242,NA,1,45,6,1,77,5,11,1,1,1,1,0,48,8.484255681906856,0,0
640000,3733.33325195312,640000,NA,0,27,6,1,54,5,11,1,3,0,1,0,40,8.225056746816804,0,0
1021544.3125,3972.67236328125,850000,NA,1,27,6,1,97,5,11,1,1,1,1,0,60,8.287194286590106,0,0
1196544.375,4653.22802734375,1000000,NA,0,29,6,1,58,5,11,1,1,1,1,0,60,8.445316457165198,0,0
2350000,11423.611328125,1800000,NA,1,51,6,1,39,5,11,1,1,1,1,0,48,9.34343766160257,0,0
1100000,6416.66650390625,1100000,NA,0,22,7,0,3,6,4,1,1,0,1,0,40,8.766654025682561,0,0
1400000,6805.5556640625,1300000,NA,1,23,7,0,39,6,5,1,1,1,1,0,48,8.825494567014632,0,0
869453,4226.5078125,781242,NA,1,50,6,1,97,5,10,1,1,1,1,0,48,8.349131354823443,0,0
1576544.375,7663.75732421875,1300000,NA,1,45,6,1,95,5,11,1,1,1,1,0,48,8.944257654772901,0,0
1100000,2444.4443359375,900000,NA,1,49,7,0,45,6,1,1,1,1,1,0,105,7.801573110615028,1,0
1199877.625,5832.73828125,1000000,NA,0,24,6,1,58,5,11,1,1,1,1,0,48,8.67124185711166,0,0
996453,4843.86865234375,781242,NA,0,36,6,1,33,5,11,1,1,1,1,0,48,8.485468988769378,0,0
1841666.625,8952.5458984375,1700000,NA,0,33,7,0,7,6,5,1,1,1,1,0,48,9.099693228744394,0,0
924877.6875,4150.09228515625,800000,NA,0,20,5,0,79,4,6,1,1,1,1,0,52,8.330885850364545,0,0
1025000,4982.638671875,1000000,NA,0,42,6,1,54,5,11,1,3,0,1,0,48,8.513714883485905,0,0
984877.6875,4787.60009765625,800000,NA,1,40,5,0,37,4,7,1,1,1,1,0,48,8.473784541396961,0,0
899453,4372.3408203125,781242,NA,0,27,6,1,33,5,11,1,1,1,1,0,48,8.383053801498814,0,0
1318211,6407.97021484375,1200000,NA,1,34,7,0,39,6,2,1,1,1,1,0,48,8.76529784061688,0,0
2291666.75,13368.0556640625,1500000,NA,0,34,7,0,3,6,4,1,1,1,1,0,40,9.500623234244904,0,0
1496544.375,7274.86865234375,1300000,NA,0,24,7,0,51,6,3,1,1,1,1,0,48,8.892181037216053,0,0
1388211,6748.248046875,1200000,NA,1,34,7,0,41,6,3,1,1,1,1,0,48,8.817038201566895,0,0
2800000,13611.111328125,2800000,NA,1,56,7,0,11,6,5,1,2,1,1,0,48,9.518641747574577,0,0
2000000,9722.22265625,2000000,NA,0,28,7,0,45,6,3,1,1,1,1,0,48,9.182169539652342,0,0
2000000,8045.97705078125,1800000,NA,1,25,7,0,58,6,1,1,2,1,1,0,58,8.99292750025377,0,0
1032666.6875,4462.14013671875,806000,NA,0,37,6,1,33,5,11,1,1,1,1,0,54,8.40338378120453,0,0
1188211,5776.02587890625,1000000,NA,1,25,6,1,58,5,11,1,1,1,1,0,48,8.661471160982682,0,0
800000,1568.62744140625,800000,NA,1,19,6,1,77,5,11,1,1,0,1,0,119,7.357956274828177,1,0
1106544.375,3586.0234375,940000,NA,0,23,5,0,33,4,7,1,1,1,1,0,72,8.184799189977518,0,0
1078211,5241.3037109375,990000,NA,1,27,6,1,97,5,11,1,1,0,1,0,48,8.564325546166783,0,0
1841666.625,10743.0556640625,1700000,NA,0,53,7,0,39,6,5,1,2,1,1,0,40,9.282014840079396,0,0
900000,3000,900000,NA,1,40,7,0,98,6,3,1,1,0,1,0,70,8.006367567650246,0,0
1083333.375,3611.111328125,1000000,NA,0,26,7,0,45,6,2,1,1,0,1,0,70,8.191770851077761,0,0
923211,4487.8310546875,835000,NA,0,42,7,0,55,6,5,6,1,1,1,0,48,8.40912480270778,0,0
880286.3125,4279.16943359375,781242,NA,1,33,5,0,55,4,9,1,1,1,1,0,48,8.361514212172683,0,0
150000,1944.44445800781,150000,NA,0,24,1,0,54,1,0,4,3,0,1,0,18,7.572731589550831,1,0
400000,2333.33325195312,400000,NA,1,68,4,0,84,3,5,1,1,0,1,0,40,7.755053104492106,0,0
1063211,5168.38671875,900000,NA,1,23,6,1,53,5,11,1,1,1,1,0,48,8.550315872142342,0,0
954877.6875,4641.7666015625,800000,NA,1,34,7,0,34,6,3,1,1,1,1,0,48,8.442850305855213,0,0
2926666.75,14226.8525390625,2600000,NA,1,31,7,0,11,6,6,1,1,1,1,0,48,9.56288648173223,0,0
869953,4228.93798828125,781242,NA,0,27,7,0,44,6,2,1,1,1,1,0,48,8.349706173917651,0,0
1197619.625,5821.76220703125,781242,NA,0,25,7,0,34,6,0,1,1,1,1,0,48,8.669358279608716,0,0
1014877.6875,4933.43310546875,830000,NA,1,33,6,1,79,5,11,1,1,1,1,0,48,8.503790394961095,0,0
700000,1555.55554199219,700000,NA,1,34,6,1,53,5,11,1,1,0,1,0,105,7.3495880225418695,1,0
856666.6875,2776.23461914062,840000,NA,0,54,1,0,53,1,0,1,1,0,1,0,72,7.928850835036828,0,0
1789877.75,8700.794921875,1460000,NA,1,30,6,1,39,5,11,1,1,1,1,0,48,9.07116967079912,0,0
1479044.375,6902.20703125,1170000,NA,0,20,7,0,21,6,5,1,1,1,1,0,50,8.839596499042623,0,0
1171544.375,5695.00732421875,1000000,NA,1,39,7,0,7,6,7,1,1,1,1,0,48,8.647345161959253,0,0
2025000,7875,1900000,NA,1,29,6,1,58,5,11,1,1,1,1,0,60,8.971448463693834,0,0
800000,3888.88891601562,800000,NA,0,20,7,0,33,6,2,1,1,0,1,0,48,8.265878770110776,0,0
1762500,7477.27294921875,1500000,NA,1,37,7,0,16,6,8,1,1,1,1,0,55,8.919623425511999,0,0
1484666.625,7217.12939453125,1300000,NA,1,46,6,1,58,5,11,1,1,1,1,0,48,8.884212562041554,0,0
500000,14583.3330078125,500000,NA,1,55,7,0,18,6,2,4,1,0,1,0,8,9.587634580796221,1,0
1896544.375,9219.3125,1700000,NA,0,57,7,0,33,6,2,1,1,1,1,0,48,9.129055747609925,0,0
400000,15555.5556640625,400000,NA,1,24,7,0,18,6,4,3,1,0,1,0,6,9.652173131230668,1,0
1582211,7691.3037109375,1300000,NA,1,31,6,1,58,5,11,1,1,1,1,0,48,8.947845581412407,0,0
934556.5,3634.38647460938,781242,NA,1,58,6,1,58,5,11,1,1,1,1,0,60,8.198195592946243,0,0
934556.5,4542.98291015625,781242,NA,0,56,6,1,44,5,11,1,1,1,1,0,48,8.421339103955333,0,0
2708333.25,13165.5087890625,2500000,NA,1,37,7,0,2,6,5,1,1,1,1,0,48,9.485355718282946,0,0
1793333.375,8717.5927734375,1600000,NA,0,33,7,0,32,6,3,1,1,1,1,0,48,9.073098420699946,0,0
934556.5,4542.98291015625,781242,NA,0,35,7,0,38,6,3,1,1,1,1,0,48,8.421339103955333,0,0
4200000,24500,3600000,NA,1,51,7,0,13,6,7,1,2,1,1,0,40,10.106428396532818,0,0
896666.6875,2988.88891601562,800000,NA,1,44,5,0,39,4,8,1,1,1,1,0,70,8.002656997329568,0,0
300000,1458.33337402344,300000,NA,0,63,5,0,54,4,6,1,3,0,1,0,48,7.285049538025392,0,0
1388211,5398.59814453125,1200000,NA,1,58,6,1,58,5,11,1,1,1,1,0,60,8.593894595985125,0,0
1026666.6875,4990.74072265625,960000,NA,1,29,5,0,55,4,9,1,1,1,1,0,48,8.515339619143306,0,0
1024119.6875,4978.359375,781242,NA,0,35,4,0,55,3,5,1,1,1,1,0,48,8.512855672969422,0,0
989453,4809.8408203125,781242,NA,1,40,3,0,62,3,4,1,1,1,1,0,48,8.47841926906208,0,0
1371544.375,6667.2294921875,1000000,NA,0,44,5,0,53,4,6,1,1,0,1,0,48,8.804959684132653,0,0
900000,4375,900000,NA,1,21,6,1,59,5,11,1,1,0,1,0,48,8.383661798791715,0,0
1854877.625,8656.095703125,1400000,NA,1,54,7,0,39,6,2,1,2,1,1,0,50,9.066019057301137,0,0
2009211,9766.998046875,1600000,NA,1,39,6,1,93,5,11,1,1,1,1,0,48,9.186764435475613,0,0
1129333.375,6587.77783203125,1000000,NA,0,34,6,1,58,5,11,1,1,1,1,0,40,8.792971367600668,0,0
1005000,4263.63623046875,900000,NA,1,32,6,1,85,5,11,1,1,1,1,0,55,8.357877650402658,0,0
3375000,18750,2500000,NA,0,34,7,0,21,6,12,1,1,1,1,0,42,9.838949031398556,0,0
1418211,6894.0810546875,1200000,NA,0,38,7,0,39,6,3,1,1,1,1,0,48,8.838418504287576,0,0
2118211,10296.859375,1800000,NA,1,26,6,1,33,5,11,1,1,1,1,0,48,9.239594212673138,0,0
910400,4425.5556640625,800000,NA,0,27,7,0,3,6,2,1,1,0,1,0,48,8.395151123357735,0,0
400000,1555.55554199219,400000,NA,0,35,6,1,32,5,11,1,1,0,1,0,60,7.3495880225418695,0,0
919453,4989.27978515625,781242,NA,1,21,6,1,91,5,11,1,1,1,1,0,43,8.515046846696738,0,0
2608333.25,10315.4423828125,1500000,NA,1,20,7,0,45,6,1,1,1,1,1,0,59,9.241397311916062,0,0
888211,4317.6923828125,800000,NA,0,21,6,1,59,5,11,1,1,1,1,0,48,8.370476367872936,0,0
1655000,8045.138671875,1500000,NA,1,32,7,0,2,6,5,1,1,1,1,0,48,8.992823296304032,0,0
2816666.75,9388.8896484375,2600000,NA,1,41,6,1,54,5,11,1,3,1,1,0,70,9.147282316907711,0,0
935244.6875,4546.328125,781242,NA,1,51,5,0,90,4,7,1,1,1,1,0,48,8.42207518064626,0,0
869453,4226.5078125,781242,NA,0,47,6,1,55,5,11,1,1,1,1,0,48,8.349131354823443,0,0
965244.6875,4692.16162109375,781242,NA,0,25,6,1,79,5,11,1,1,1,1,0,48,8.453648655278524,0,0
1560833.375,7003.73974609375,1500000,NA,0,27,7,0,21,6,5,1,1,1,1,0,52,8.85419953481899,0,0
